user_id,avg_user_rating,ratings_count,tag_vocab_size,activity_score,segment
94,4.333333333333333,6,256,0.036867373015189366,new
95,3.6153846153846154,13,358,0.0734177505958021,active
96,4.0,3,247,0.025090303500157923,new
97,4.0,2,160,0.011758118701007838,new
98,4.333333333333333,3,250,0.025426249748758144,new
99,3.5,2,180,0.013997760358342664,new
100,4.0,3,148,0.014004077296350531,new
101,4.0,4,311,0.03584690039337295,new
102,3.0,3,229,0.02307462600855658,new
103,3.142857142857143,7,381,0.05445487696327562,inactive
104,3.4,10,498,0.07832601142791512,inactive
105,3.25,12,542,0.09043271025353891,active
106,4.0,2,164,0.012206047032474803,new
107,3.0789473684210527,38,842,0.21736066844689467,active
108,3.25,4,294,0.033943204984638355,new
109,3.9285714285714284,14,626,0.10701869239383235,active
110,4.666666666666667,3,128,0.011764435639015705,new
111,3.9,20,778,0.1455784305280386,active
112,4.333333333333333,6,372,0.04985729462773135,inactive
113,3.925925925925926,27,668,0.15838860654090214,active
114,4.25,4,212,0.024760674189565568,new
115,2.5,2,170,0.012877939529675251,new
116,4.148148148148148,27,944,0.18929566141212276,active
117,2.3333333333333335,3,128,0.011764435639015705,new
118,3.0,17,737,0.13021793436127144,active
119,4.326923076923077,52,767,0.2592184224882993,active
120,4.5,2,155,0.011198208286674132,new
121,2.857142857142857,7,347,0.050647486145806414,inactive
122,3.0,4,256,0.029687885835702185,new
123,4.333333333333333,3,177,0.01725155769948603,new
124,3.764705882352941,17,671,0.1228271168920665,active
125,4.0,3,183,0.017923450196686477,new
126,3.6666666666666665,3,253,0.02576219599735837,new
127,5.0,3,206,0.02049903810262153,new
128,3.5,2,181,0.014109742441209406,new
129,3.6666666666666665,3,220,0.022066787262755908,new
130,2.75,4,315,0.036294828724839925,new
131,3.5,2,128,0.008174692049272117,new
132,4.5,2,152,0.010862262038073908,new
133,3.6,15,638,0.11195222097797684,active
134,4.666666666666667,3,223,0.022402733511356132,new
135,4.0,3,182,0.01781146811381974,new
136,4.0,2,164,0.012206047032474803,new
137,3.6,5,356,0.0444758377121199,inactive
138,4.6,5,281,0.03607718149711431,inactive
139,4.5,2,176,0.0135498320268757,new
140,4.071428571428571,14,622,0.1065707640623654,active
141,4.0,5,292,0.037308984408648466,inactive
142,4.333333333333333,3,245,0.02486633933442444,new
143,3.5084745762711864,59,1040,0.3149177362391248,active
144,4.25,4,290,0.03349527665317139,new
145,3.595744680851064,47,1196,0.28931001808941337,active
146,3.2142857142857144,28,734,0.16936916759985066,active
147,4.25,4,237,0.027560226261234097,new
148,3.630434782608696,46,994,0.26309989376058807,active
149,4.0,3,195,0.019267235191087376,new
150,4.0,2,176,0.0135498320268757,new
151,2.0,2,141,0.009630459126539754,new
152,4.333333333333333,3,234,0.023634536422890286,new
153,2.8,90,1304,0.45576305739799583,very_active
154,4.0,2,126,0.007950727883538634,new
155,2.5,2,148,0.010414333706606943,new
156,3.4,5,347,0.043467998966319234,inactive
157,4.5,4,298,0.03439113331610532,new
158,3.8688524590163933,61,1040,0.32209722341861197,active
159,3.3333333333333335,3,148,0.014004077296350531,new
160,4.333333333333333,3,220,0.022066787262755908,new
161,3.5,4,248,0.028792029172768255,new
162,3.5,2,189,0.015005599104143336,new
163,3.642857142857143,14,612,0.105450943233698,active
164,3.8095238095238093,21,621,0.13158698710770378,active
165,3.5,2,163,0.012094064949608062,new
166,4.25,8,340,0.053453355155482815,inactive
167,3.8333333333333335,6,373,0.0499692767105981,inactive
168,3.0,2,139,0.009406494960806271,new
169,3.5,4,263,0.03047176041576937,new
170,3.0,9,452,0.06958509202630142,inactive
171,4.5,4,257,0.029799867918568923,new
172,3.933333333333333,15,528,0.09963419186263531,active
173,3.3805309734513274,113,1534,0.5640830390214489,very_active
174,2.3333333333333335,3,220,0.022066787262755908,new
175,3.6666666666666665,3,208,0.020723002268355013,new
176,4.0,2,148,0.010414333706606943,new
177,3.3333333333333335,3,200,0.019827145605421082,new
178,3.871212121212121,132,1756,0.6571481896229936,very_active
179,3.2222222222222223,9,511,0.07619203491543916,inactive
180,2.75,4,281,0.032487437907370714,new
181,3.6153846153846154,13,587,0.09906164757228587,active
182,4.25,4,242,0.028120136675567807,new
183,3.5,6,338,0.04604990381026215,inactive
184,4.0,3,239,0.024194446837223993,new
185,4.333333333333333,3,224,0.022514715594222873,new
186,3.6666666666666665,3,179,0.017475521865219515,new
187,4.5,2,171,0.012989921612541993,new
188,3.2,5,274,0.03529330691704712,inactive
189,4.6,5,195,0.026446722370574556,inactive
190,5.0,2,166,0.012430011198208286,new
191,4.0,3,173,0.016803629368019067,new
192,4.6,5,319,0.04033250064605048,inactive
193,3.9,20,683,0.13494013265569815,active
194,4.0,18,642,0.12316938007867458,active
195,2.8333333333333335,12,545,0.09076865650213914,active
196,3.5,2,141,0.009630459126539754,new
197,4.0,2,119,0.007166853303471444,new
198,4.0,2,144,0.009966405375139977,new
199,4.0,4,246,0.028568065007034772,new
200,3.2,5,346,0.04335601688345249,inactive
201,3.5,2,164,0.012206047032474803,new
202,3.7735849056603774,53,1233,0.3149918166939444,active
203,2.857142857142857,7,318,0.04740000574267091,inactive
204,3.857142857142857,14,628,0.10724265655956586,active
205,3.25,4,295,0.03405518706750509,new
206,4.2,20,765,0.14412266345077096,active
207,3.324324324324324,37,1006,0.23213598644729663,active
208,3.652173913043478,23,525,0.1280161943319838,active
209,3.642857142857143,28,1014,0.20072415080253825,active
210,4.75,4,184,0.021625175869296808,new
211,4.0,2,155,0.011198208286674132,new
212,3.25,4,320,0.03685473913917363,new
213,3.25,44,932,0.2489775174433629,active
214,3.5,2,178,0.013773796192609182,new
215,3.5483870967741935,62,1250,0.3492032044103712,very_active
216,3.3333333333333335,3,234,0.023634536422890286,new
217,3.8260869565217392,23,911,0.17124127831854596,active
218,3.697674418604651,43,1135,0.2681201366755678,active
219,3.6875,16,639,0.11565394665058717,active
220,3.608695652173913,23,759,0.15422000172280126,active
221,3.125,8,386,0.05860453096735291,inactive
222,3.8333333333333335,6,388,0.05164900795359921,inactive
223,4.0,3,236,0.02385850058862377,new
224,4.352941176470588,17,705,0.12663450770953572,active
225,5.0,2,144,0.009966405375139977,new
226,4.043478260869565,23,917,0.17191317081574642,active
227,3.0,2,133,0.008734602463605823,new
228,4.0625,16,595,0.11072673500445056,active
229,3.8333333333333335,12,540,0.09020874608780544,active
230,3.380952380952381,63,1155,0.3421546501277744,very_active
231,3.6666666666666665,3,257,0.026210124328825336,new
232,3.85,40,971,0.23898584431619144,active
233,3.375,16,714,0.12405260286559278,active
234,4.0,2,169,0.01276595744680851,new
235,3.1,10,534,0.08235736641111781,inactive
236,4.25,4,258,0.029911850001435668,new
237,3.6666666666666665,3,218,0.021842823097022426,new
238,5.0,3,169,0.0163557010365521,new
239,4.0,3,232,0.0234105722571568,new
240,5.0,2,115,0.006718924972004479,new
241,3.0,3,189,0.018595342693886924,new
242,3.9545454545454546,22,869,0.16294828724839922,active
243,2.857142857142857,7,385,0.054902805294742583,inactive
244,3.2698412698412698,63,1184,0.3454021305309099,very_active
245,4.0,4,196,0.0229689608636977,new
246,3.4285714285714284,28,912,0.18930197835013063,active
247,3.8,50,1258,0.3070221379963821,active
248,3.888888888888889,27,785,0.1714905102363109,active
249,3.3333333333333335,3,240,0.024306428920090734,new
250,5.0,2,144,0.009966405375139977,new
251,4.421052631578948,38,1151,0.2519631320527177,active
252,3.5428571428571427,35,1043,0.22909983633387887,active
253,4.0,3,233,0.023522554340023545,new
254,3.4,10,482,0.07653429810204726,inactive
255,4.0,4,261,0.030247796250035888,new
256,3.765957446808511,47,1196,0.28931001808941337,active
257,3.0,2,146,0.01019036954087346,new
258,4.5,4,288,0.03327131248743791,new
259,4.6,5,315,0.03988457231458351,inactive
260,4.0,2,96,0.004591265397536394,new
261,3.25,4,244,0.028344100841301283,new
262,3.5,2,142,0.009742441209406495,new
263,3.375,8,424,0.06285985011628908,inactive
264,4.0,8,354,0.055021104315617186,inactive
265,3.5,4,200,0.023416889195164672,new
266,3.5833333333333335,12,396,0.07408332615499469,active
267,3.1666666666666665,12,444,0.07945846613259827,active
268,4.625,8,324,0.051661641829614954,inactive
269,3.0,2,165,0.012318029115341545,new
270,3.5,4,296,0.03416716915037184,new
271,3.5,2,188,0.014893617021276596,new
272,4.2,10,494,0.07787808309644816,inactive
273,4.0,2,153,0.01097424412094065,new
274,4.679611650485437,103,1358,0.5084767565394666,very_active
275,3.5,10,458,0.07384672811324547,inactive
276,3.5,6,365,0.04907342004766417,inactive
277,3.5416666666666665,24,741,0.15579406782094352,active
278,2.5,2,174,0.013325867861142216,new
279,4.0,6,342,0.04649783214172912,inactive
280,3.857142857142857,7,431,0.06005398110661268,inactive
281,3.0,2,140,0.009518477043673012,new
282,3.5161290322580645,31,783,0.18562552042955177,active
283,4.5,2,153,0.01097424412094065,new
284,3.986666666666667,75,1211,0.391502569845235,very_active
285,3.5,8,414,0.06174002928762168,inactive
286,3.0,2,176,0.0135498320268757,new
287,4.7317073170731705,41,511,0.19106382978723402,active
288,3.0,2,123,0.00761478163493841,new
289,4.464285714285714,28,634,0.15817095931317654,active
290,4.25,4,287,0.03315933040457116,new
291,4.0,29,584,0.15616159875958308,active
292,2.0,4,267,0.030919688747236336,new
293,4.0,2,174,0.013325867861142216,new
294,3.4545454545454546,11,499,0.08202773710052545,active
295,3.7142857142857144,7,356,0.05165532489160708,inactive
296,3.6666666666666665,3,127,0.011652453556148964,new
297,3.6666666666666665,3,237,0.02397048267149051,new
298,4.5,4,269,0.03114365291296982,new
299,3.0,2,147,0.010302351623740201,new
300,3.5,2,131,0.00851063829787234,new
301,3.25,4,263,0.03047176041576937,new
302,4.333333333333333,3,172,0.016691647285152322,new
303,4.0,22,760,0.15074224021592442,active
304,4.0,3,143,0.013444166882016825,new
305,3.0,3,229,0.02307462600855658,new
306,2.5294117647058822,17,651,0.12058747523473168,active
307,3.4166666666666665,60,1304,0.3480707497056881,active
308,4.0,3,200,0.019827145605421082,new
309,4.5,2,160,0.011758118701007838,new
310,4.45,20,639,0.13001292100956155,active
311,2.8518518518518516,27,960,0.19108737473799065,active
312,3.3333333333333335,3,170,0.01646768311941884,new
313,4.0,4,314,0.03618284664197318,new
314,3.5898876404494384,178,1826,0.8301151405518707,very_active
315,3.9565217391304346,23,591,0.13540701180118872,active
316,4.0,2,164,0.012206047032474803,new
317,2.5,2,175,0.013437849944008958,new
318,2.5,2,166,0.012430011198208286,new
319,3.891566265060241,83,1126,0.41070204151951073,very_active
320,4.45,20,599,0.1255336376948919,active
321,3.84,25,841,0.17058201969736125,active
322,3.3333333333333335,3,225,0.022626697677089615,new
323,4.125,32,967,0.20981996726677576,active
324,3.9705882352941178,68,1311,0.37757257300370406,very_active
325,3.75,8,376,0.0574847101386855,inactive
326,4.333333333333333,3,160,0.015347862290751427,new
327,3.0,2,161,0.01187010078387458,new
328,3.75,4,304,0.03506302581330577,new
329,3.774193548387097,31,848,0.19290435581588994,active
330,3.5,2,152,0.010862262038073908,new
331,4.75,4,154,0.01826571338329457,new
332,3.6923076923076925,13,491,0.0883113676170787,active
333,4.5,4,243,0.028232118758434545,new
334,2.5,4,242,0.028120136675567807,new
335,3.6666666666666665,15,633,0.11139231056364314,active
336,4.388888888888889,36,560,0.17860223389898638,active
337,4.0,2,173,0.013213885778275477,new
338,3.880952380952381,42,1044,0.2543400235449507,active
339,3.6,5,324,0.04089241106038418,inactive
340,3.0,2,183,0.014333706606942888,new
341,3.5084745762711864,59,1007,0.31122232750452233,active
342,3.4482758620689653,29,948,0.19692307692307692,active
343,4.0,89,1561,0.4809527091050047,very_active
344,4.5,2,181,0.014109742441209406,new
345,3.0285714285714285,35,942,0.21778964596433803,active
346,3.627906976744186,43,999,0.252890573405691,active
347,3.25,4,295,0.03405518706750509,new
348,3.0,4,256,0.029687885835702185,new
349,3.888888888888889,54,1368,0.333699141470698,active
350,3.0,2,170,0.012877939529675251,new
351,4.25,4,222,0.02588049501823298,new
352,4.086956521739131,23,645,0.14145404427599276,active
353,4.153846153846154,13,353,0.0728578401814684,active
354,3.5,2,119,0.007166853303471444,new
355,4.0,4,258,0.029911850001435668,new
356,4.193548387096774,31,927,0.20175094036236252,active
357,4.5,2,183,0.014333706606942888,new
358,3.5652173913043477,23,702,0.14783702299939702,active
359,4.0,4,296,0.03416716915037184,new
360,2.88,25,875,0.17438941051483042,active
361,3.2,5,341,0.042796106469118786,inactive
362,3.4642857142857144,28,750,0.17116088092571854,active
363,2.893617021276596,94,1250,0.4640749992821661,very_active
364,3.0,4,292,0.03371924081890487,new
365,4.0,2,165,0.012318029115341545,new
366,3.0588235294117645,34,1103,0.23222901771613974,active
367,3.7857142857142856,14,598,0.10388319407356361,active
368,3.0942028985507246,138,1910,0.6959318919229333,very_active
369,4.666666666666667,3,199,0.019715163522554337,new
370,3.8,30,637,0.16568639274126395,active
371,2.0,2,178,0.013773796192609182,new
372,3.076923076923077,13,597,0.1001814684009533,active
373,4.0,9,442,0.06846527119763401,inactive
374,3.3636363636363638,11,513,0.08359548626065982,active
375,3.6,5,334,0.04201223188905159,inactive
376,3.8833333333333333,60,1125,0.3280259568725414,active
377,4.0588235294117645,51,1066,0.28911132167571135,active
378,3.823529411764706,17,600,0.11487638900852787,active
379,3.5,12,506,0.08640135527033624,active
380,3.0,2,154,0.01108622620380739,new
381,4.1020408163265305,49,1027,0.27756453326442126,active
382,3.5,2,145,0.010078387458006719,new
383,4.0,2,177,0.01366181410974244,new
384,3.0,2,107,0.0058230683090705485,new
385,3.5555555555555554,9,435,0.06768139661756682,inactive
386,4.833333333333333,6,227,0.033619892612053864,new
387,2.6785714285714284,28,718,0.16757745427398282,active
388,3.5714285714285716,7,396,0.056134608206276734,inactive
389,4.166666666666667,18,650,0.1240652367416085,active
390,3.857142857142857,14,474,0.08999741579808769,active
391,4.0,2,155,0.011198208286674132,new
392,3.5,2,185,0.014557670772676373,new
393,3.6,10,437,0.0714951043730439,inactive
394,3.5,4,266,0.030807706664369598,new
395,3.611111111111111,18,680,0.12742469922761074,active
396,3.2142857142857144,14,535,0.0968283228529589,active
397,4.5,4,271,0.0313676170787033,new
398,4.157894736842105,19,797,0.1441163465127631,active
399,4.666666666666667,3,209,0.020834984351221754,new
400,3.3333333333333335,12,527,0.0887529790105378,active
401,3.3333333333333335,3,234,0.023634536422890286,new
402,3.8,10,486,0.07698222643351423,inactive
403,3.8125,16,660,0.11800557039078874,active
404,5.0,2,156,0.011310190369540873,new
405,3.4705882352941178,17,510,0.10479800155052116,active
406,4.125,8,472,0.06823499009389267,inactive
407,2.8703703703703702,54,1179,0.3125345278088839,active
408,4.4,10,437,0.0714951043730439,inactive
409,3.0,30,1036,0.21036724380509372,active
410,2.6666666666666665,3,225,0.022626697677089615,new
411,3.3333333333333335,6,297,0.04145863841272576,new
412,3.875,8,433,0.06386768886208975,inactive
413,3.736842105263158,19,720,0.13549372613202398,active
414,2.6,5,336,0.042236196054785076,inactive
415,4.333333333333333,3,199,0.019715163522554337,new
416,3.0555555555555554,18,561,0.11409883136646853,active
417,3.75,4,261,0.030247796250035888,new
418,5.0,2,107,0.0058230683090705485,new
419,3.5714285714285716,14,629,0.10735463864243258,active
420,2.9166666666666665,36,994,0.22720245786315213,active
421,3.7142857142857144,7,369,0.05311109196887472,inactive
422,4.333333333333333,3,248,0.025202285583024665,new
423,3.5,2,139,0.009406494960806271,new
424,3.2794117647058822,68,1219,0.3672702213799638,very_active
425,4.0625,64,812,0.3073345392942257,very_active
426,3.607142857142857,28,783,0.17485628966032102,active
427,4.25,4,273,0.031591581244436784,new
428,4.333333333333333,3,176,0.01713957561661929,new
429,3.1875,16,593,0.11050277083871707,active
430,3.830769230769231,65,1217,0.3562770264449996,very_active
431,3.0,3,240,0.024306428920090734,new
432,3.2,15,484,0.09470698021649869,active
433,3.0,2,175,0.013437849944008958,new
434,4.0,2,158,0.011534154535274356,new
435,4.0,2,142,0.009742441209406495,new
436,3.875,8,339,0.05334137307261608,inactive
437,4.75,4,274,0.03170356332730353,new
438,3.0,2,143,0.009854423292273236,new
439,3.2758620689655173,174,1854,0.818891664513165,very_active
440,2.2,5,314,0.03977259023171677,inactive
441,3.9,10,518,0.08056565308524995,inactive
442,4.0,2,156,0.011310190369540873,new
443,3.7419354838709675,31,960,0.205446349096965,active
444,3.6666666666666665,3,236,0.02385850058862377,new
445,3.3333333333333335,6,422,0.05545639877106842,inactive
446,3.8354430379746836,79,1123,0.39600712091193613,very_active
447,3.864864864864865,37,939,0.22463318689522496,active
448,3.25,4,297,0.03427915123323858,new
449,5.0,2,149,0.010526315789473684,new
450,4.0,4,276,0.03192752749303701,new
451,4.185185185185185,27,677,0.15939644528670283,active
452,3.8,25,766,0.16218336348235562,active
453,3.75,4,256,0.029687885835702185,new
454,3.869565217391304,23,819,0.16093892669480575,active
455,3.5,6,392,0.052096936285066175,inactive
456,3.4210526315789473,19,770,0.14109283027536107,active
457,3.5,2,165,0.012318029115341545,new
458,2.3333333333333335,3,219,0.021954805179889167,new
459,3.590909090909091,22,343,0.10404571166049328,active
460,4.25,20,554,0.12049444396588854,active
461,3.6307692307692307,65,1113,0.34463088982685847,very_active
462,4.166666666666667,18,518,0.10928360180319865,active
463,3.6875,16,742,0.12718810118586152,active
464,3.5,2,136,0.009070548712206047,new
465,4.333333333333333,3,215,0.0215068768484222,new
466,3.9473684210526314,38,972,0.231918339219571,active
467,3.473684210526316,19,732,0.1368375111264249,active
468,4.2,5,311,0.03943664398311655,inactive
469,3.5,2,158,0.011534154535274356,new
470,3.4,5,280,0.03596519941424757,inactive
471,2.3333333333333335,3,213,0.02128291268268872,new
472,3.9,20,603,0.12598156602635885,active
473,3.25,4,267,0.030919688747236336,new
474,4.5,2,167,0.012541993281075027,new
475,3.6470588235294117,17,669,0.12260315272633301,active
476,3.8780487804878048,41,1075,0.2542217245240761,active
477,3.5,4,263,0.03047176041576937,new
478,3.6666666666666665,3,161,0.015459844373618168,new
479,3.75,4,268,0.03103167083010308,new
480,4.0,2,167,0.012541993281075027,new
481,4.5,2,163,0.012094064949608062,new
482,5.0,3,205,0.02038705601975479,new
483,3.857142857142857,7,429,0.0598300169408792,inactive
484,3.8636363636363638,22,785,0.15354179228759296,active
485,4.0,4,278,0.032151491658770494,new
486,3.6666666666666665,3,251,0.02553823183162489,new
487,4.2,20,802,0.14826600051684038,active
488,4.090909090909091,11,571,0.09009044706693083,active
489,3.5,2,150,0.010638297872340425,new
490,3.391304347826087,23,642,0.14111809802739253,active
491,3.6842105263157894,57,1174,0.322743848163781,active
492,3.0,2,167,0.012541993281075027,new
493,3.9411764705882355,17,587,0.11342062193126023,active
494,3.4,15,618,0.10971257932064202,active
495,4.333333333333333,3,249,0.025314267665891406,new
496,4.222222222222222,9,397,0.06342607746863065,inactive
497,3.5,2,171,0.012989921612541993,new
498,4.5,4,290,0.03349527665317139,new
499,3.5384615384615383,13,625,0.10331696672122204,active
500,3.8,5,270,0.03484537858558015,inactive
501,3.6666666666666665,3,243,0.024642375168690958,new
502,3.5,30,896,0.19468975220374996,active
503,4.2,5,307,0.03898871565164958,inactive
504,5.0,2,143,0.009854423292273236,new
505,4.142857142857143,7,441,0.061173801935280096,inactive
506,3.0,2,152,0.010862262038073908,new
507,4.0,2,161,0.01187010078387458,new
508,4.5,2,121,0.007390817469204927,new
509,3.6666666666666665,3,220,0.022066787262755908,new
510,3.3333333333333335,9,520,0.07719987366123984,inactive
511,3.6666666666666665,3,233,0.023522554340023545,new
512,3.857142857142857,7,302,0.04560829241680305,inactive
513,3.76,50,1011,0.279362563528297,active
514,2.75,4,248,0.028792029172768255,new
515,4.0,2,179,0.013885778275475925,new
516,4.0,3,175,0.017027593533752546,new
517,4.0,2,155,0.011198208286674132,new
518,4.5,2,135,0.008958566629339306,new
519,3.341463414634146,41,1074,0.2541097424412094,active
520,3.272727272727273,11,511,0.08337152209492635,active
521,3.5,2,162,0.011982082866741321,new
522,3.4,5,348,0.04357998104918597,inactive
523,3.111111111111111,9,479,0.07260860826370344,inactive
524,3.5,2,176,0.0135498320268757,new
525,4.0,4,252,0.02923995750423522,new
526,4.0,16,641,0.11587791081632065,active
527,4.5,4,283,0.0327114020731042,new
528,3.7058823529411766,17,577,0.11230080110259281,active
529,4.5,34,695,0.18654032790650932,active
530,3.3,10,485,0.07687024435064749,inactive
531,4.8,5,298,0.03798087690584891,inactive
532,4.5,2,180,0.013997760358342664,new
533,3.5,2,183,0.014333706606942888,new
534,3.2142857142857144,14,529,0.09615643035575847,active
535,4.6,10,549,0.08403709765411893,inactive
536,3.5833333333333335,12,615,0.09860740230281104,active
537,3.787878787878788,33,771,0.19146122261463805,active
538,3.25,4,286,0.033047348321704424,new
539,4.5,2,162,0.011982082866741321,new
540,4.451612903225806,31,767,0.1838338071036839,active
541,4.294117647058823,17,693,0.1252907227151348,active
542,3.6875,32,963,0.2093720389353088,active
543,4.571428571428571,14,534,0.09671634077009217,active
544,3.0,3,231,0.023298590174290063,new
545,4.0,2,160,0.011758118701007838,new
546,4.0,3,226,0.022738679759956353,new
547,3.466666666666667,15,582,0.10568122433743933,active
548,5.0,2,143,0.009854423292273236,new
549,4.5,2,183,0.014333706606942888,new
550,3.260869565217391,23,743,0.1524282883969334,active
551,4.333333333333333,3,211,0.021058948516955237,new
552,3.0,2,174,0.013325867861142216,new
553,3.0,7,407,0.05736641111781089,inactive
554,3.9047619047619047,21,633,0.1329307721021047,active
555,3.5,2,178,0.013773796192609182,new
556,4.0,3,241,0.024418411002957476,new
557,4.538461538461538,52,626,0.24342894880408875,active
558,1.5,2,175,0.013437849944008958,new
559,3.7777777777777777,18,513,0.10872369138886495,active
560,3.4,5,312,0.039548626065983285,inactive
561,3.5,2,174,0.013325867861142216,new
562,5.0,4,274,0.03170356332730353,new
563,3.0,2,99,0.004927211646136618,new
564,3.2,15,593,0.10691302724897349,active
565,4.0,2,184,0.01444568868980963,new
566,4.666666666666667,3,206,0.02049903810262153,new
567,3.1666666666666665,54,1364,0.333251213139231,active
568,4.027027027027027,37,852,0.21489074568581845,active
569,3.5,2,132,0.008622620380739082,new
570,4.5,4,297,0.03427915123323858,new
571,4.0,3,230,0.02318660809142332,new
572,3.25,4,226,0.02632842334969994,new
573,3.6666666666666665,12,443,0.07934648404973152,active
574,4.026315789473684,38,1060,0.24177276251184426,active
575,3.8333333333333335,36,678,0.19181611967726186,active
576,4.0,3,241,0.024418411002957476,new
577,3.4918032786885247,61,1012,0.3189617250983432,active
578,3.8,35,749,0.19617710397105695,active
579,2.75,4,304,0.03506302581330577,new
580,2.5,2,183,0.014333706606942888,new
581,2.5,2,170,0.012877939529675251,new
582,3.5,8,435,0.06409165302782324,inactive
583,3.8333333333333335,6,375,0.05019324087633158,inactive
584,3.6,5,274,0.03529330691704712,inactive
585,3.5,2,177,0.01366181410974244,new
586,4.636363636363637,11,529,0.0853871995865277,active
587,3.5,2,172,0.013101903695408734,new
588,3.628415300546448,183,1833,0.8488477330806558,very_active
589,3.277227722772277,101,1249,0.48909122232750446,very_active
590,4.0,2,117,0.006942889137737962,new
591,3.235294117647059,85,1284,0.435574697791943,very_active
592,3.588235294117647,17,710,0.1271944181238694,active
593,3.6666666666666665,3,235,0.023746518505757028,new
594,3.3333333333333335,3,215,0.0215068768484222,new
595,3.6666666666666665,3,220,0.022066787262755908,new
